tahun,jumlah_kejadian,jenis_bencana,provinsi,rumah_rusak_berat,meninggal,mengungsi
2018,1,Cuaca ekstrem,Sumatera Barat,2,0,0
2018,1,Banjir,Papua,0,0,260
2018,1,Longsor,Jawa Barat,8,0,0
2018,1,Longsor,Jawa Tengah,4,0,0
2018,1,Longsor,Nusa Tenggara Timur,5,0,26
2018,1,Longsor,Sulawesi Utara,3,1,0
2018,1,Banjir,Sulawesi Tenggara,0,0,225
2018,1,Cuaca ekstrem,Jawa Timur,5,0,0
2018,1,Banjir,Jawa Timur,0,0,13
2018,1,Longsor,Sulawesi Tenggara,1,1,0
2018,1,Banjir,Jawa Barat,0,0,55
2018,1,Longsor,Sumatera Selatan,0,0,0
2018,1,Banjir,Sumatera Selatan,1,0,8
2018,1,Banjir,Kepulauan Bangka Belitung,0,0,6
2018,1,Banjir,Jawa Tengah,2,0,0
2018,0,Banjir,Jawa Timur,0,0,0
2018,1,Longsor,Sulawesi Selatan,0,0,3
2018,1,Longsor,Sumatera Selatan,1,0,0
2018,1,Cuaca ekstrem,Kepulauan Riau,0,0,0
2018,1,Longsor,Jawa Timur,0,0,116
2018,0,Cuaca ekstrem,Jawa Barat,13,0,25
2018,1,Longsor,Jawa Barat,14,0,0
2018,1,Cuaca ekstrem,Jawa Tengah,0,0,3
2018,1,Banjir,Lampung,0,0,50
2018,1,Longsor,Jawa Barat,4,0,0
2018,1,Longsor,Jawa Tengah,7,0,35
2018,1,Longsor,Jawa Tengah,1,1,7
2018,1,Banjir,Banten,0,0,1530
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,9,0,0
2018,1,Banjir,Sumatera Selatan,0,0,457
2018,1,Longsor,Jawa Barat,0,0,4
2018,1,Banjir,Sulawesi Tengah,0,0,359
2018,1,Longsor,Jawa Barat,2,2,35
2018,0,Cuaca ekstrem,Jawa Tengah,0,2,0
2018,0,Banjir,Banten,0,0,0
2018,1,Banjir,Nusa Tenggara Barat,3,0,0
2018,1,Banjir,Nusa Tenggara Barat,0,0,50
2018,1,Banjir,Banten,0,0,48
2018,1,Longsor,Banten,0,0,8
2018,1,Longsor,Kalimantan Barat,3,0,0
2018,1,Banjir,Gorontalo,1,0,50
2018,1,Longsor,Jawa Tengah,1,1,0
2018,1,Banjir,Jawa Tengah,0,0,32
2018,1,Cuaca ekstrem,Sumatera Selatan,8,0,0
2018,1,Cuaca ekstrem,Sulawesi Selatan,9,0,0
2018,1,Cuaca ekstrem,Sumatera Utara,0,1,0
2018,1,Banjir,Lampung,20,2,0
2018,1,Banjir,Lampung,0,7,0
2018,1,Banjir,Jawa Tengah,14,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,10
2018,1,Gempabumi,Papua Selatan,0,0,0
2018,1,Longsor,Jawa Barat,62,0,0
2018,1,Longsor,Jawa Tengah,0,0,402
2018,1,Longsor,Jawa Tengah,0,0,500
2018,0,Banjir,Jawa Tengah,0,0,0
2018,0,Banjir,Jawa Tengah,0,0,481
2018,1,Cuaca ekstrem,Jawa Tengah,4,0,20
2018,1,Banjir,Jawa Tengah,0,2,587
2018,1,Banjir,Jawa Timur,0,0,375
2018,1,Banjir,Jawa Timur,0,1,0
2018,1,Banjir,Jawa Timur,0,0,30
2018,1,Banjir,Banten,1,0,0
2018,1,Banjir,Jawa Barat,0,0,2149
2018,1,Longsor,Jawa Tengah,1,4,0
2018,0,Longsor,Jawa Tengah,44,12,887
2018,0,Longsor,Jawa Tengah,7,0,0
2018,1,Banjir,Jawa Tengah,0,3,1822
2018,0,Longsor,Jawa Tengah,6,0,0
2018,0,Longsor,Jawa Tengah,0,0,0
2018,1,Banjir,Jawa Timur,0,1,228
2018,0,Longsor,Jawa Barat,2,0,46
2018,0,Longsor,Jawa Barat,249,0,4594
2018,0,Longsor,Jawa Barat,0,0,1155
2018,0,Longsor,Jawa Barat,6,0,1500
2018,0,Longsor,Jawa Barat,0,0,3
2018,1,Banjir,Jawa Tengah,0,0,10
2018,1,Banjir,Jawa Barat,0,0,864
2018,1,Longsor,Jawa Barat,254,0,286
2018,1,Banjir,Jawa Barat,1,3,0
2018,0,Banjir,Jawa Tengah,0,0,1822
2018,1,Erupsi gunung api,Sumatera Utara,0,0,100
2018,1,Longsor,Jawa Barat,1,1,0
2018,0,Longsor,Jawa Tengah,1,0,0
2018,0,Longsor,Jawa Tengah,8,0,0
2018,1,Cuaca ekstrem,Jawa Timur,4,0,0
2018,1,Cuaca ekstrem,Banten,0,0,5
2018,1,Longsor,Nusa Tenggara Timur,2,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,4
2018,1,Banjir,Jawa Tengah,0,0,310
2018,1,Longsor,Jawa Tengah,14,0,260
2018,1,Longsor,Jawa Timur,0,4,0
2018,1,Banjir,DKI Jakarta,0,1,46
2018,1,Banjir,DKI Jakarta,0,0,270
2018,1,Cuaca ekstrem,Banten,5,0,0
2018,1,Cuaca ekstrem,Kalimantan Selatan,4,0,0
2018,1,Cuaca ekstrem,Sulawesi Barat,2,0,5
2018,1,Cuaca ekstrem,Sulawesi Selatan,15,0,0
2018,1,Longsor,Papua,1,0,28
2018,1,Cuaca ekstrem,DKI Jakarta,0,0,115
2018,1,Banjir,Jawa Tengah,0,0,16
2018,1,Longsor,Jawa Timur,0,0,1
2018,1,Banjir,Maluku Utara,0,0,236
2018,1,Longsor,Daerah Istimewa Yogyakarta,1,0,2
2018,1,Cuaca ekstrem,Jawa Timur,0,0,3
2018,1,Banjir,Papua,0,0,525
2018,1,Longsor,Jawa Tengah,0,0,306
2018,1,Banjir,Jawa Barat,0,0,1500
2018,1,Banjir,Jawa Tengah,0,0,656
2018,1,Banjir,Jawa Tengah,5,0,0
2018,1,Banjir,Jawa Tengah,15,0,0
2018,1,Banjir,Jawa Tengah,0,2,231
2018,1,Banjir,Jawa Tengah,1,0,80
2018,1,Longsor,Jawa Tengah,2,0,8
2018,1,Banjir,Sulawesi Utara,4,0,0
2018,1,Banjir,Sulawesi Tengah,2,0,120
2018,1,Cuaca ekstrem,Maluku Utara,2,0,0
2018,1,Banjir,Maluku Utara,2,0,7
2018,1,Gempabumi,Aceh,2,0,0
2018,1,Banjir,Jawa Tengah,0,0,72
2018,0,Longsor,Jawa Tengah,0,1,0
2018,1,Longsor,Daerah Istimewa Yogyakarta,0,0,5
2018,1,Banjir,Jawa Timur,4,0,0
2018,1,Cuaca ekstrem,Sulawesi Barat,1,0,0
2018,1,Longsor,Gorontalo,2,0,0
2018,1,Banjir,DKI Jakarta,0,0,4826
2018,1,Banjir,Jawa Barat,0,0,125
2018,1,Banjir,Jawa Barat,0,0,35
2018,0,Cuaca ekstrem,Banten,0,0,0
2018,0,Cuaca ekstrem,Banten,0,0,4
2018,1,Longsor,Nusa Tenggara Timur,1,0,4
2018,1,Cuaca ekstrem,Sulawesi Selatan,4,0,0
2018,0,Banjir,DKI Jakarta,0,0,8616
2018,0,Banjir,DKI Jakarta,0,1,4489
2018,0,Banjir,Jawa Barat,0,0,0
2018,0,Longsor,Jawa Barat,2,0,0
2018,0,Longsor,Jawa Barat,3,6,11
2018,1,Banjir,Jawa Barat,0,0,200
2018,1,Longsor,Jawa Tengah,0,0,4
2018,0,Longsor,Jawa Timur,0,0,10
2018,1,Longsor,Banten,0,1,0
2018,1,Longsor,Bali,0,1,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,1,0,3
2018,0,Longsor,Jawa Barat,1,0,0
2018,1,Banjir,Jawa Barat,0,0,198
2018,1,Longsor,Jawa Timur,1,2,0
2018,1,Longsor,Nusa Tenggara Timur,3,0,14
2018,1,Banjir,Kalimantan Barat,1,0,121
2018,1,Cuaca ekstrem,DKI Jakarta,23,0,319
2018,1,Cuaca ekstrem,DKI Jakarta,23,0,0
2018,1,Cuaca ekstrem,Jawa Tengah,21,1,0
2018,0,Cuaca ekstrem,Jawa Timur,0,0,0
2018,1,Longsor,Jawa Timur,5,0,0
2018,1,Banjir,Jawa Timur,2,0,0
2018,1,Gelombang pasang / Abrasi,Papua,10,0,112
2018,1,Cuaca ekstrem,Jawa Barat,3,0,20
2018,1,Cuaca ekstrem,Sulawesi Selatan,3,0,0
2018,0,Banjir,Papua,25,0,0
2018,0,Banjir,Papua,0,0,0
2018,1,Kebakaran hutan dan lahan,Sumatera Barat,0,0,0
2018,1,Longsor,Nusa Tenggara Timur,0,0,85
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,0,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,394,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,304
2018,1,Gelombang pasang / Abrasi,Papua Selatan,0,0,357
2018,1,Gelombang pasang / Abrasi,Jawa Timur,15,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,1,0,4
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,417
2018,1,Gelombang pasang / Abrasi,Sulawesi Selatan,0,0,0
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Barat,0,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Barat,0,1,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,18,0,144
2018,1,Longsor,Nusa Tenggara Timur,0,0,2
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,19,0,0
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,5,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,129
2018,1,Banjir,Nusa Tenggara Timur,6,0,15
2018,1,Cuaca ekstrem,Kalimantan Barat,0,0,7
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,0,0,22
2018,1,Cuaca ekstrem,Sumatera Selatan,3,1,0
2018,1,Cuaca ekstrem,Jawa Tengah,27,0,0
2018,1,Longsor,Jawa Timur,1,0,1
2018,1,Banjir,Bali,33,3,0
2018,1,Longsor,Nusa Tenggara Barat,0,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Barat,1,0,0
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,11,0,0
2018,1,Banjir,Gorontalo,1,0,0
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,3,0,0
2018,1,Banjir,Nusa Tenggara Timur,0,0,4
2018,0,Gempabumi,DKI Jakarta,0,0,0
2018,0,Gempabumi,Jawa Barat,62,0,175
2018,0,Gempabumi,Jawa Barat,831,0,843
2018,0,Gempabumi,Jawa Barat,2,0,0
2018,0,Gempabumi,Jawa Barat,0,0,0
2018,1,Longsor,Daerah Istimewa Yogyakarta,0,0,7
2018,0,Gempabumi,Banten,2,0,0
2018,0,Gempabumi,Banten,137,1,0
2018,0,Gempabumi,Banten,0,0,0
2018,1,Longsor,Bali,0,2,0
2018,1,Longsor,Nusa Tenggara Timur,3,0,0
2018,1,Banjir,Nusa Tenggara Timur,0,0,98
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,3,0,46
2018,0,Cuaca ekstrem,Nusa Tenggara Barat,0,0,0
2018,0,Cuaca ekstrem,Nusa Tenggara Barat,1,0,0
2018,1,Cuaca ekstrem,DKI Jakarta,0,0,15
2018,1,Gelombang pasang / Abrasi,Sulawesi Selatan,17,0,0
2018,1,Cuaca ekstrem,Jawa Barat,1,0,4
2018,0,Cuaca ekstrem,Jawa Tengah,1,0,5
2018,0,Longsor,Jawa Timur,1,0,5
2018,1,Longsor,Jawa Timur,0,0,2
2018,1,Gelombang pasang / Abrasi,Nusa Tenggara Timur,4,0,126
2018,1,Cuaca ekstrem,Kalimantan Selatan,2,0,6
2018,1,Banjir,Kalimantan Utara,0,0,0
2018,1,Gelombang pasang / Abrasi,Sulawesi Tengah,3,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,8,0,32
2018,1,Banjir,Nusa Tenggara Timur,34,0,0
2018,1,Cuaca ekstrem,Sulawesi Tengah,1,0,0
2018,1,Cuaca ekstrem,Jawa Timur,7,2,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,1,1,0
2018,1,Banjir,Jawa Tengah,0,0,76
2018,1,Cuaca ekstrem,Kalimantan Selatan,5,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,27,0,0
2018,1,Longsor,Nusa Tenggara Timur,0,0,38
2018,1,Banjir,Nusa Tenggara Timur,1,0,0
2018,1,Banjir,Kalimantan Barat,0,0,960
2018,1,Banjir,Kepulauan Riau,0,2,0
2018,1,Longsor,Jawa Barat,12,0,0
2018,1,Longsor,Jawa Tengah,16,0,0
2018,1,Longsor,Nusa Tenggara Timur,1,0,28
2018,1,Banjir,Kalimantan Barat,1,0,0
2018,1,Cuaca ekstrem,Kalimantan Selatan,13,0,0
2018,1,Cuaca ekstrem,Jawa Tengah,23,0,0
2018,1,Longsor,Jawa Tengah,0,0,60
2018,1,Gelombang pasang / Abrasi,Jawa Timur,0,1,0
2018,1,Erupsi gunung api,Bali,0,0,53207
2018,1,Cuaca ekstrem,Bali,2,0,0
2018,1,Cuaca ekstrem,Kalimantan Barat,1,1,0
2018,1,Longsor,Jawa Timur,4,0,0
2018,1,Banjir,Jawa Timur,1,0,1650
2018,1,Cuaca ekstrem,Jawa Timur,11,0,0
2018,1,Longsor,Nusa Tenggara Barat,0,1,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,5,0,0
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,37,0,65
2018,1,Banjir,Nusa Tenggara Timur,13,0,65
2018,1,Longsor,Jawa Barat,4,0,15
2018,1,Longsor,Jawa Tengah,21,0,422
2018,1,Cuaca ekstrem,Jawa Tengah,1,0,3
2018,1,Longsor,Gorontalo,0,4,0
2018,1,Longsor,Kalimantan Selatan,1,0,0
2018,1,Cuaca ekstrem,Maluku Utara,17,0,0
2018,1,Banjir,Aceh,0,0,685
2018,1,Longsor,Sulawesi Selatan,7,0,0
2018,1,Banjir,Aceh,0,0,130
2018,1,Cuaca ekstrem,Sulawesi Selatan,20,0,0
2018,1,Banjir,Aceh,0,0,9747
2018,0,Banjir,Jawa Barat,0,0,205
2018,1,Longsor,Jawa Barat,0,0,10
2018,1,Banjir,Jawa Timur,0,0,106
2018,1,Banjir,Aceh,0,0,260
2018,1,Cuaca ekstrem,Nusa Tenggara Timur,2,0,41
2017,1,Cuaca ekstrem,Sumatera Barat,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,12,0,68
2017,1,Banjir,Sumatera Barat,0,0,0
2017,1,Longsor,Jawa Barat,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,1,0,0
2017,1,Cuaca ekstrem,Jawa Timur,1,0,0
2017,1,Banjir,Nusa Tenggara Barat,0,0,0
2017,1,Banjir,Kalimantan Timur,0,0,0
2017,1,Banjir,Riau,0,0,0
2017,1,Cuaca ekstrem,Jawa Barat,7,0,0
2017,1,Banjir,Jawa Tengah,0,0,0
2017,1,Longsor,Jawa Tengah,0,0,0
2017,1,Banjir,Gorontalo,0,0,0
2017,1,Erupsi gunung api,Sumatera Utara,0,0,0
2017,1,Longsor,Jawa Tengah,1,0,0
2017,1,Longsor,Jawa Tengah,0,0,10
2017,1,Cuaca ekstrem,Jawa Timur,0,0,0
2017,1,Cuaca ekstrem,Jawa Timur,1,0,1
2017,1,Cuaca ekstrem,Sulawesi Selatan,1,0,0
2017,1,Banjir,Sulawesi Barat,0,0,0
2017,1,Banjir,Aceh,0,0,0
2017,1,Cuaca ekstrem,Sumatera Barat,1,0,0
2017,1,Cuaca ekstrem,Kepulauan Riau,0,0,0
2017,1,Longsor,Jawa Timur,0,0,0
2017,1,Longsor,Jawa Timur,1,0,0
2017,1,Banjir,Jawa Timur,0,0,0
2017,1,Banjir,Jambi,0,0,0
2017,1,Banjir,Kalimantan Selatan,0,0,0
2017,1,Longsor,Kalimantan Selatan,1,0,5
2017,1,Banjir,Sumatera Selatan,0,0,0
2017,1,Cuaca ekstrem,Sulawesi Selatan,0,0,0
2017,1,Banjir,Bengkulu,0,0,0
2017,1,Cuaca ekstrem,Jawa Barat,0,0,0
2017,1,Banjir,Sulawesi Selatan,0,0,0
2017,1,Banjir,Sumatera Utara,0,1,0
2017,1,Banjir,Sumatera Barat,2,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,1,0,5
2017,1,Longsor,Jawa Tengah,0,0,148
2017,1,Longsor,Jawa Tengah,0,0,40
2017,1,Longsor,Jawa Tengah,6,0,25
2017,1,Longsor,Jawa Tengah,2,0,11
2017,0,Longsor,Jawa Tengah,0,0,5
2017,1,Banjir,Jawa Tengah,0,0,191
2017,0,Longsor,Jawa Tengah,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,2,0,0
2017,1,Banjir,Jawa Timur,0,0,20
2017,1,Longsor,Nusa Tenggara Barat,1,0,0
2017,1,Banjir,Nusa Tenggara Barat,0,1,0
2017,1,Banjir,Sulawesi Selatan,0,3,203
2017,1,Cuaca ekstrem,Jawa Barat,1,0,0
2017,1,Longsor,Jawa Tengah,1,0,2
2017,1,Banjir,Jawa Tengah,0,0,189
2017,1,Longsor,Jawa Tengah,1,0,5
2017,1,Longsor,Jawa Tengah,11,0,1075
2017,1,Banjir,Jawa Timur,0,0,423
2017,1,Cuaca ekstrem,Kalimantan Selatan,0,0,0
2017,1,Longsor,Sulawesi Selatan,1,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,1,0,1
2017,1,Longsor,Jawa Tengah,0,8,0
2017,1,Gelombang pasang / Abrasi,Sulawesi Selatan,0,0,0
2017,1,Banjir,Sulawesi Selatan,2,0,0
2017,1,Gelombang pasang / Abrasi,Sulawesi Barat,1,0,0
2017,1,Longsor,Jawa Tengah,9,0,6
2017,1,Cuaca ekstrem,Jawa Tengah,0,0,2
2017,1,Longsor,Sulawesi Utara,2,0,135
2017,1,Cuaca ekstrem,Jawa Barat,2,0,0
2017,0,Gempabumi,Jawa Barat,0,0,0
2017,0,Gempabumi,Jawa Barat,1,0,0
2017,0,Gempabumi,Jawa Barat,2,0,0
2017,0,Gempabumi,Jawa Barat,6,0,0
2017,0,Gempabumi,Jawa Barat,236,0,0
2017,0,Gempabumi,Jawa Barat,275,1,285
2017,0,Gempabumi,Jawa Barat,91,0,0
2017,0,Gempabumi,Jawa Barat,155,0,23
2017,0,Gempabumi,Jawa Barat,0,1,0
2017,0,Gempabumi,Jawa Tengah,245,0,0
2017,0,Gempabumi,Jawa Tengah,26,0,0
2017,0,Gempabumi,Jawa Tengah,0,0,0
2017,0,Gempabumi,Jawa Tengah,2,0,0
2017,0,Gempabumi,Jawa Tengah,1,0,0
2017,0,Gempabumi,Jawa Tengah,2,1,0
2017,0,Gempabumi,Daerah Istimewa Yogyakarta,0,1,0
2017,0,Gempabumi,Daerah Istimewa Yogyakarta,0,0,0
2017,1,Cuaca ekstrem,Jawa Barat,1,0,4
2017,1,Cuaca ekstrem,Nusa Tenggara Barat,0,0,0
2017,1,Banjir,Kalimantan Selatan,13,0,13
2017,1,Cuaca ekstrem,Kepulauan Bangka Belitung,0,0,0
2017,1,Cuaca ekstrem,Sulawesi Utara,6,0,0
2017,1,Longsor,Daerah Istimewa Yogyakarta,0,0,0
2017,1,Longsor,Sumatera Barat,1,0,6
2017,1,Cuaca ekstrem,Sumatera Selatan,0,0,0
2017,1,Banjir,DKI Jakarta,0,0,0
2017,1,Cuaca ekstrem,Jawa Timur,4,0,0
2017,1,Gelombang pasang / Abrasi,Sulawesi Utara,13,0,0
2017,1,Longsor,Sumatera Barat,2,1,0
2017,1,Banjir,Daerah Istimewa Yogyakarta,1,0,0
2017,1,Cuaca ekstrem,Sumatera Selatan,7,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,4,0,5
2017,1,Longsor,Kalimantan Selatan,0,0,0
2017,1,Banjir,Kalimantan Timur,0,0,1935
2017,1,Cuaca ekstrem,Sulawesi Selatan,2,0,0
2017,1,Banjir,Sumatera Utara,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,10,0,0
2017,1,Cuaca ekstrem,Nusa Tenggara Timur,50,0,0
2017,1,Cuaca ekstrem,Kalimantan Tengah,3,0,0
2017,1,Cuaca ekstrem,Aceh,1,0,66
2017,1,Gempabumi,Bengkulu,41,0,25
2017,1,Cuaca ekstrem,Jawa Tengah,1,0,2
2017,1,Longsor,Jawa Tengah,0,0,20
2017,1,Longsor,Jawa Timur,0,0,5
2017,1,Banjir,Sulawesi Tengah,0,1,0
2017,1,Banjir,Kalimantan Tengah,0,0,0
2017,1,Cuaca ekstrem,Kalimantan Selatan,3,0,0
2017,1,Banjir,Sulawesi Tengah,30,0,0
2017,1,Banjir,Aceh,0,0,963
2017,1,Banjir,Banten,0,0,0
2017,1,Cuaca ekstrem,Kalimantan Barat,4,0,0
2017,1,Banjir,Aceh,0,0,2839
2017,1,Banjir,Aceh,0,0,1020
2017,1,Banjir,Aceh,0,0,6
2017,1,Banjir,Aceh,8,0,2230
2017,1,Banjir,Sumatera Utara,0,2,0
2017,1,Longsor,Kalimantan Utara,13,0,0
2017,1,Banjir,Sumatera Utara,12,0,0
2017,1,Banjir,Jawa Tengah,2,0,0
2017,1,Banjir,Jawa Tengah,11,0,0
2017,1,Banjir,Jawa Tengah,10,0,6
2017,1,Longsor,Jawa Tengah,6,0,0
2017,1,Banjir,Jawa Tengah,0,0,521
2017,1,Banjir,Jawa Tengah,0,0,83
2017,1,Longsor,Jawa Timur,0,0,60
2017,1,Cuaca ekstrem,Banten,0,0,0
2017,1,Banjir,Aceh,0,1,27512
2017,1,Cuaca ekstrem,Jawa Barat,2,0,37
2017,1,Banjir,Jawa Tengah,7,1,0
2017,1,Longsor,Jawa Tengah,3,1,0
2017,1,Longsor,Jawa Tengah,1,0,15
2017,1,Banjir,Jawa Tengah,0,0,160
2017,1,Banjir,Jawa Tengah,0,0,275
2017,1,Banjir,Sulawesi Tengah,2,0,0
2017,1,Gelombang pasang / Abrasi,Aceh,0,0,0
2017,1,Banjir,Jawa Barat,5,1,0
2017,1,Longsor,Jawa Tengah,0,0,70
2017,1,Banjir,Jawa Tengah,1,1,10
2017,1,Longsor,Jawa Tengah,3,0,0
2017,1,Banjir,Jawa Tengah,0,0,385
2017,1,Banjir,Jawa Tengah,0,0,280
2017,1,Banjir,Jawa Tengah,16,0,977
2017,1,Longsor,Jawa Tengah,99,4,3306
2017,1,Banjir,Daerah Istimewa Yogyakarta,0,3,3274
2017,1,Longsor,Daerah Istimewa Yogyakarta,1,3,0
2017,1,Longsor,Jawa Timur,1798,15,0
2017,1,Banjir,Jawa Timur,0,5,16953
2017,1,Banjir,Jawa Timur,0,0,508
2017,1,Banjir,Kalimantan Barat,0,0,0
2017,1,Banjir,Sulawesi Tengah,0,0,197
2017,1,Cuaca ekstrem,Jawa Tengah,1,0,4
2017,1,Longsor,Daerah Istimewa Yogyakarta,0,2,0
2017,1,Banjir,Jawa Timur,2207,25,24972
2017,1,Longsor,Sulawesi Selatan,1,0,5
2017,1,Banjir,Papua Barat,0,0,0
2017,1,Banjir,Aceh,1,0,990
2017,1,Cuaca ekstrem,Aceh,6,0,0
2017,1,Banjir,Jawa Barat,0,0,0
2017,1,Longsor,Daerah Istimewa Yogyakarta,1,1,0
2017,1,Longsor,Sulawesi Selatan,0,0,0
2017,1,Banjir,Kalimantan Barat,0,1,0
2017,1,Banjir,Jawa Tengah,0,0,5
2017,1,Cuaca ekstrem,Bali,0,0,0
2017,1,Banjir,Jawa Barat,22,0,0
2017,1,Banjir,Jawa Tengah,10,0,0
2017,1,Cuaca ekstrem,Jawa Timur,0,0,162
2017,1,Banjir,Maluku Utara,0,0,0
2017,1,Banjir,Jawa Timur,1,0,0
2017,1,Cuaca ekstrem,Maluku Utara,9,0,40
2017,1,Longsor,Jawa Tengah,0,1,0
2017,1,Cuaca ekstrem,Nusa Tenggara Barat,1,0,0
2017,1,Cuaca ekstrem,Sulawesi Selatan,3,0,0
2017,1,Longsor,Jawa Barat,184,0,175
2017,1,Cuaca ekstrem,Banten,1,0,0
2017,1,Banjir,Nusa Tenggara Barat,3,0,0
2017,1,Banjir,Nusa Tenggara Barat,10,2,0
2017,1,Gempabumi,Maluku Utara,160,1,0
2017,1,Longsor,Jawa Tengah,5,0,18
2017,1,Cuaca ekstrem,Jambi,0,1,0
2017,1,Cuaca ekstrem,Lampung,1,0,0
2017,1,Longsor,Jawa Tengah,2,0,0
2017,1,Cuaca ekstrem,Banten,8,0,0
2017,1,Banjir,Jawa Tengah,0,0,321
2017,1,Cuaca ekstrem,Lampung,14,0,0
2017,1,Longsor,Jawa Barat,1,0,0
2017,1,Banjir,Jawa Tengah,0,0,132
2017,1,Cuaca ekstrem,Jawa Barat,27,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,4,0,0
2017,1,Longsor,Jawa Timur,0,1,0
2017,1,Longsor,Kalimantan Tengah,1,0,0
2017,1,Longsor,Jawa Barat,9,0,11
2017,1,Banjir,Jawa Barat,0,0,84
2017,1,Cuaca ekstrem,Jawa Tengah,3,0,0
2017,1,Longsor,Nusa Tenggara Barat,0,0,0
2017,1,Cuaca ekstrem,Jawa Tengah,0,0,7
2017,1,Banjir,Sulawesi Utara,0,0,0
2017,1,Longsor,Sumatera Selatan,2,6,0
2017,1,Longsor,Jawa Tengah,2,0,22
2017,1,Cuaca ekstrem,Jawa Tengah,0,4,0
2017,1,Banjir,Aceh,0,0,2155
2017,1,Banjir,Sumatera Utara,0,0,227
2017,1,Cuaca ekstrem,Jawa Tengah,0,1,0
2017,1,Cuaca ekstrem,Riau,0,0,0
2017,1,Longsor,Sumatera Selatan,1,0,0
2017,1,Longsor,Jawa Barat,0,1,0
2017,1,Longsor,Jawa Barat,3,0,0
2017,1,Banjir,Jawa Barat,0,0,1605
2017,1,Cuaca ekstrem,Jawa Tengah,0,0,10
2017,1,Banjir,Jawa Barat,0,0,390
2017,1,Banjir,Sumatera Utara,0,0,230
2017,1,Banjir,Jawa Timur,0,1,0
2017,1,Cuaca ekstrem,Jawa Timur,20,0,0
2017,1,Banjir,Sumatera Utara,1,0,0
2017,1,Cuaca ekstrem,Jawa Barat,1,0,2
2017,1,Longsor,Bali,0,0,0
2017,1,Cuaca ekstrem,Nusa Tenggara Timur,46,0,0
2017,1,Longsor,Kalimantan Tengah,0,0,0
2017,1,Gempabumi,Maluku,0,0,0
2017,1,Longsor,Jawa Barat,2,4,0
2017,1,Longsor,Jawa Tengah,0,0,3
2017,1,Banjir,Jawa Tengah,0,0,111
2017,1,Banjir,Jawa Tengah,0,0,2
2017,1,Longsor,Jawa Tengah,1,1,0
2017,1,Cuaca ekstrem,Papua Pegunungan,0,0,0
2017,1,Gempabumi,Papua,0,0,0
2017,1,Cuaca ekstrem,Sumatera Utara,0,0,0
2017,1,Longsor,Jawa Tengah,4,0,0
2017,1,Banjir,Lampung,29,0,0
2017,1,Cuaca ekstrem,Bali,1,0,0
2017,1,Cuaca ekstrem,Riau,5,0,0
2017,1,Cuaca ekstrem,Kalimantan Selatan,11,0,0
2017,1,Cuaca ekstrem,Aceh,1,0,0
2017,1,Cuaca ekstrem,Kalimantan Barat,3,0,0
2017,1,Cuaca ekstrem,Kalimantan Barat,0,0,0
2017,1,Cuaca ekstrem,Sulawesi Barat,41,0,0
2017,1,Cuaca ekstrem,Sumatera Selatan,9,0,0
2017,1,Cuaca ekstrem,Jawa Barat,3,0,0
2017,1,Gelombang pasang / Abrasi,Sulawesi Barat,0,0,0
2017,1,Kebakaran hutan dan lahan,Aceh,0,0,0
2017,1,Cuaca ekstrem,Kalimantan Timur,2,0,0
2017,1,Cuaca ekstrem,Sumatera Selatan,3,0,0
2017,1,Banjir,DKI Jakarta,0,1,0
2017,1,Longsor,Jawa Tengah,1,0,4
